YT zhlédnutí (nejlepší trailer);Počasí (rating 1-5);Sezónnost;Sequel;Diváci (1.)
0.0;4;0.4647;0.0;3939
0.0;5;0.7485;0.0;0
0.0;3;-0.935;0.0;0
0.0;5;0.8855;0.0;0
0.0;3;-0.935;0.0;3689
0.0;3;-0.935;0.0;0
0.0;1;0.4647;0.0;0
0.0;4;0.8855;1.0;42046
0.0;2.5;-0.823;0.0;15409
0.0;2.5;0.1205;0.0;0
0.0;4;0.9709;1.0;55661
0.0;4;0.9927;0.0;4608
0.0;3;0.823;0.0;0
0.0;1;0.0;0.0;0
0.0;3;0.4647;0.0;5071
0.0;3;-0.935;0.0;6463
0.0;3;-0.6631;0.0;5605
0.0;1;-0.3546;0.0;0
0.0;4;0.823;0.0;9325
0.0;3;-0.7485;1.0;19051
0.0;4.5;0.5681;0.0;875
0.0;3;-1.0;1.0;0
0.0;2.5;-0.3546;0.0;0
0.0;3;0.3546;0.0;0
0.0;1;-0.7485;0.0;2189
0.0;4;0.9927;0.0;0
0.0;5;0.935;0.0;0
0.0;3;-0.8855;0.0;8199
0.0;3;-0.3546;0.0;13434
0.0;3;0.0;0.0;4651
0.0;1;-0.2393;0.0;1073
0.0;3;0.2393;0.0;0
0.0;3;0.8855;1.0;0
0.0;2.5;-0.2393;0.0;1494
0.0;3;-0.2393;0.0;436
0.0;3;-0.5681;0.0;0
0.0;4;0.9709;0.0;0
0.0;3;-0.3546;0.0;0
0.0;3;0.1205;0.0;3536
0.0;4;0.9927;0.0;1910
0.0;4;0.9709;1.0;0
0.0;4;0.935;0.0;5128
0.0;3;-0.8855;0.0;0
0.0;1;-0.1205;0.0;42720
0.0;3;-0.935;0.0;2681
0.0;4;0.9709;0.0;2924
0.0;3;0.7485;1.0;2642
0.0;4;0.4647;1.0;9815
0.0;4.5;0.0;0.0;3165
0.0;1;-0.9709;0.0;0
0.0;3;-0.935;0.0;1879
0.0;3;-0.823;0.0;3256
0.0;4;-0.3546;0.0;0
0.0;1;0.7485;0.0;9558
0.0;4;0.9927;0.0;6043
0.0;2.5;0.4647;0.0;0
0.0;5;0.9927;0.0;0
0.0;3;-0.8855;0.0;0
0.0;5;0.9709;0.0;0
0.0;1;-0.7485;0.0;0
0.0;2.5;0.2393;0.0;14298
0.0;2.5;0.2393;0.0;0
0.0;3;-0.8855;0.0;10385
0.0;3;-0.1205;0.0;0
0.0;4;0.5681;0.0;0
0.0;3;-0.9927;0.0;0
0.0;2.5;-0.3546;0.0;33162
0.0;4.5;0.5681;0.0;0
0.0;5;0.7485;0.0;4229
0.0;1;-0.1205;0.0;3711
0.0;3;-0.1205;0.0;0
0.0;2.5;0.0;0.0;0
0.0;3;0.1205;0.0;2232
0.0;4;0.3546;0.0;0
0.0;3;0.3546;0.0;11409
0.0;3;0.5681;0.0;0
0.0;3;0.3546;0.0;2400
0.0;3;0.2393;0.0;0
0.0;3;0.0;1.0;27421
0.0;4.5;-0.2393;0.0;5854
0.0;3;-0.5681;0.0;4773
0.0;3;0.823;0.0;0
0.0;1;-0.5681;0.0;0
0.0;1;0.2393;0.0;0
0.0;4.5;0.2393;1.0;0
0.0;5;0.9927;0.0;3442
0.0;4.5;0.3546;0.0;0
0.0;1;-0.823;0.0;119602
0.0;1;0.1205;1.0;0
0.0;1;0.0;0.0;7117
0.0;4;0.935;0.0;4403
0.0;3;0.1205;0.0;0
0.0;2.5;0.4647;0.0;0
0.0;5;0.6631;0.0;903
0.0;1;-0.935;0.0;3353
0.0;4.5;0.935;0.0;0
0.0;3;-0.3546;0.0;0
0.0;4;0.9709;0.0;0
0.0;2.5;-0.4647;0.0;5560
0.0;3;-0.4647;0.0;4887
0.0;5;0.4647;0.0;12203
0.0;1;-0.6631;0.0;9426
0.0;3;0.4647;0.0;0
0.0;3;-0.5681;0.0;20826
0.0;1;-0.1205;0.0;4932
0.0;1;-0.7485;0.0;3734
0.0;3;0.5681;0.0;6138
0.0;2.5;-0.1205;0.0;1188
0.0;2.5;0.5681;0.0;3256
0.0;5;1.0;0.0;1079
0.0;3;-0.6631;0.0;6638
0.0;4.5;0.9709;0.0;1485
0.0;3;-0.4647;0.0;5423
0.0;4;0.1205;0.0;0
0.0;4;0.823;0.0;0
0.0;4;0.9927;0.0;0
0.0;3;0.935;0.0;1449
0.0;3;-1.0;1.0;0
0.0;1;0.2393;1.0;0
0.0;3;0.0;1.0;0
0.0;4;0.9927;1.0;17948
0.0;2.5;0.4647;0.0;0
0.0;4;0.8855;0.0;4016
0.0;1;-0.1205;0.0;4090
0.0;4;0.823;0.0;2064
0.0;1;-0.823;0.0;3644
0.0;3;-0.935;0.0;0
0.0;3;0.4647;0.0;0
0.0;1;-0.5681;0.0;0
0.0;3;0.2393;0.0;45834
0.0;1;-0.4647;1.0;46620
0.0;5;0.9709;0.0;32480
0.0;4;0.8855;0.0;0
0.0;3;-0.8855;0.0;687
0.0;3;-0.9709;0.0;1616
0.0;3;0.2393;0.0;4650
0.0;4;0.8855;0.0;2935
0.0;4.5;0.6631;0.0;0
0.0;2.5;0.6631;0.0;17751
0.0;3;-0.9709;0.0;1011
0.0;3;-0.9927;0.0;2562
0.0;3;-0.5681;0.0;5587
0.0;1;-0.1205;0.0;9358
0.0;4;0.935;0.0;2012
0.0;3;-0.4647;0.0;647
0.0;1;0.0;0.0;0
0.0;3;0.9927;0.0;0
0.0;4;0.9709;0.0;0
0.0;5;0.7485;0.0;0
0.0;4;0.8855;0.0;0
0.0;4;0.2393;1.0;14260
0.0;2.5;-0.5681;0.0;0
0.0;4;0.5681;1.0;0
0.0;5;0.7485;0.0;7081
0.0;3;0.935;0.0;0
0.0;4;0.823;0.0;0
0.0;3;-0.8855;0.0;5489
0.0;3;-0.1205;0.0;2095
0.0;3;0.1205;0.0;0
0.0;1;-0.9927;0.0;0
0.0;1;-0.7485;0.0;0
0.0;3;0.6631;0.0;1048
0.0;1;-0.9709;0.0;0
0.0;3;-0.935;1.0;0
0.0;3;0.1205;0.0;0
0.0;4.5;0.8855;0.0;0
0.0;5;0.7485;0.0;5121
0.0;1;-0.6631;0.0;1830
0.0;1;-0.3546;0.0;0
0.0;1;0.5681;0.0;4909
0.0;4.5;0.7485;0.0;0
0.0;4;0.935;0.0;0
0.0;5;0.6631;0.0;0
0.0;1;-0.9927;0.0;3861
0.0;3;-0.9709;0.0;10648
0.0;3;0.935;0.0;0
0.0;3;-0.5681;0.0;2990
0.0;4;0.7485;0.0;1460
0.0;1;-0.2393;0.0;3546
0.0;1;-0.9927;0.0;407
0.0;4.5;0.2393;0.0;0
0.0;3;-0.4647;1.0;0
0.0;1;-0.935;0.0;5994
0.0;1;-0.4647;0.0;0
0.0;4;0.9709;0.0;0
0.0;3;0.2393;0.0;0
0.0;3;-0.5681;1.0;3531
0.0;3;-0.823;0.0;3786
0.0;4;0.8855;0.0;6504
0.0;3;-0.9709;0.0;0
0.0;3;-0.2393;0.0;0
0.0;4;0.5681;0.0;0
0.0;3;-0.935;0.0;38478
0.0;1;-0.7485;0.0;6812
0.0;3;0.3546;0.0;35176
0.0;1;-0.7485;0.0;5841
0.0;3;-0.9709;0.0;689
0.0;1;0.1205;0.0;2764
0.0;3;0.6631;0.0;0
0.0;1;-0.5681;0.0;23979
0.0;3;0.4647;0.0;0
0.0;4;0.3546;0.0;0
0.0;3;-0.4647;0.0;19187
0.0;3;-0.1205;0.0;833
0.0;2.5;0.1205;0.0;0
0.0;1;-0.6631;0.0;0
0.0;4.5;0.5681;0.0;5035
0.0;1;-0.3546;0.0;263
0.0;4.5;0.6631;0.0;5192
0.0;3;0.5681;0.0;0
0.0;3;0.823;1.0;17188
0.0;3;-0.2393;0.0;3565
0.0;2.5;0.2393;0.0;6922
0.0;3;-0.5681;0.0;23517
0.0;4.5;0.4647;0.0;11336
0.0;1;-0.3546;0.0;27495
0.0;3;-0.935;0.0;5485
0.0;5;0.9927;0.0;3718
0.0;4;0.935;0.0;0
0.0;2.5;-0.1205;0.0;1377
0.0;5;0.3546;0.0;3854
0.0;3;-0.935;1.0;0
0.0;1;-0.823;1.0;5150
0.0;4;0.1205;0.0;18002
0.0;3;0.4647;0.0;9558
0.0;1;-0.2393;1.0;10090
0.0;5;0.823;1.0;28437
0.0;4;0.6631;0.0;2320
0.0;1;-0.4647;0.0;2193
0.0;1;-0.9927;0.0;2639
0.0;5;0.8855;0.0;7362
0.0;1;0.1205;0.0;0
0.0;3;-0.5681;0.0;0
0.0;3;-0.5681;0.0;9251
0.0;1;-0.6631;0.0;0
0.0;3;0.3546;0.0;0
0.0;3;-0.5681;0.0;0
0.0;4;0.9709;0.0;390
0.0;2.5;-0.7485;0.0;0
0.0;5;0.3546;0.0;0
0.0;3;0.0;1.0;4275
0.0;3;-0.3546;1.0;3156
0.0;5;0.8855;0.0;0
0.0;5;-0.1205;0.0;0
0.0;4.5;0.2393;0.0;0
0.0;3;-0.7485;0.0;29563
0.0;3;-0.5681;0.0;1222
0.0;2.5;0.1205;0.0;0
0.0;3;-0.8855;0.0;2257
0.0;2.5;0.8855;0.0;2322
0.0;1;-1.0;0.0;6834
0.0;5;0.823;0.0;5530
0.0;2.5;0.3546;1.0;6115
0.0;4;0.5681;1.0;7477
0.0;4.5;0.3546;0.0;0
0.0;3;0.0;0.0;0
0.0;4;0.8855;0.0;15066
0.0;4.5;0.5681;0.0;14913
0.0;1;0.1205;0.0;0
0.0;3;0.935;0.0;0
0.0;4;0.935;0.0;0
0.0;2.5;0.9709;0.0;0
0.0;3;-0.7485;0.0;0
0.0;1;-0.935;0.0;0
0.0;5;0.8855;0.0;7410
0.0;3;-0.4647;0.0;0
0.0;4;0.4647;0.0;1590
0.0;4.5;0.5681;0.0;1641
0.0;3;-0.9927;0.0;0
0.0;3;-0.5681;0.0;28140
0.0;1;-0.5681;1.0;18154
0.0;2.5;-0.3546;0.0;2549
0.0;4.5;-0.6631;0.0;0
0.0;3;0.5681;0.0;3654
0.0;5;0.1205;0.0;0
0.0;2.5;0.823;0.0;13184
0.0;5;0.935;0.0;0
0.0;1;0.0;0.0;0
0.0;4;0.2393;0.0;7001
0.0;5;0.935;0.0;4340
0.0;3;0.0;0.0;1086
0.0;3;0.1205;0.0;2531
0.0;1;-0.9709;0.0;1396
0.0;4;0.8855;0.0;0
0.0;1;-0.823;0.0;0
0.0;2.5;0.2393;0.0;19434
0.0;1;-0.823;0.0;0
0.0;1;0.4647;1.0;9971
0.0;1;-0.3546;0.0;3518
0.0;2.5;0.2393;0.0;2584
0.0;3;-0.6631;0.0;0
0.0;1;0.0;0.0;0
0.0;1;-0.6631;0.0;0
0.0;1;-0.823;0.0;0
0.0;1;-0.2393;0.0;0
0.0;3;0.2393;0.0;9597
0.0;4;0.5681;0.0;0
0.0;5;0.1205;0.0;0
0.0;4;0.9927;0.0;9282
0.0;3;-0.1205;0.0;9497
0.0;1;-0.5681;0.0;12971
0.0;1;-0.6631;0.0;6403
0.0;2.5;0.4647;1.0;22973
0.0;3;-0.4647;1.0;21466
0.0;5;0.7485;0.0;15062
0.0;1;-0.9927;1.0;821
0.0;5;0.8855;0.0;0
0.0;4;0.9927;0.0;44552
0.0;5;0.935;0.0;31345
0.0;1;-0.9927;1.0;31785
0.0;3;-0.3546;0.0;2578
0.0;3;-0.9709;0.0;0
0.0;1;-0.823;0.0;0
0.0;4;0.6631;0.0;92434
0.0;3;-0.8855;0.0;0
0.0;1;-0.935;0.0;1648
0.0;3;0.3546;0.0;0
0.0;3;0.2393;0.0;3177
0.0;1;0.0;0.0;0
0.0;4.5;0.3546;0.0;72339
0.0;1;-0.5681;0.0;0
0.0;3;-0.823;0.0;81425
0.0;5;0.8855;0.0;8009
0.0;3;-0.2393;0.0;0
0.0;5;0.6631;0.0;0
0.0;3;-0.1205;0.0;654
0.0;5;0.8855;0.0;13454
0.0;2.5;-0.1205;0.0;8044
0.0;4;0.7485;0.0;0
0.0;4.5;0.3546;0.0;0
0.0;3;0.7485;0.0;4423
0.0;1;-0.5681;0.0;8140
0.0;3;0.7485;0.0;5845
0.0;2.5;0.2393;0.0;12067
0.0;1;-0.4647;0.0;0
0.0;3;-0.2393;0.0;0
0.0;1;-0.3546;0.0;0
0.0;3;-0.2393;0.0;5906
0.0;4;0.823;0.0;5029
0.0;2.5;-0.4647;0.0;5710
0.0;4.5;-0.1205;0.0;0
0.0;5;0.823;0.0;18727
0.0;3;0.6631;1.0;25029
0.0;3;-0.9709;0.0;4866
0.0;4.5;-0.7485;0.0;3340
0.0;5;0.7485;0.0;0
0.0;3;-0.8855;0.0;0
0.0;3;-0.9927;0.0;0
0.0;3;0.823;0.0;15450
0.0;4;0.9927;1.0;0
0.0;1;-0.3546;1.0;5837
0.0;2.5;0.1205;0.0;40487
0.0;1;-0.9709;0.0;4170
0.0;3;-0.935;0.0;0
0.0;4.5;0.0;0.0;0
0.0;1;0.0;0.0;0
0.0;3;-0.935;0.0;6203
0.0;3;-0.9709;0.0;18366
0.0;4.5;0.7485;1.0;116200
0.0;3;-0.9709;1.0;75069
0.0;4.5;0.6631;0.0;14870
0.0;2.5;0.0;0.0;0
0.0;3;0.4647;0.0;0
0.0;4.5;0.9927;0.0;0
0.0;1;-0.6631;0.0;406
0.0;1;-0.4647;0.0;0
0.0;1;0.0;0.0;0
0.0;4.5;0.6631;0.0;9895
0.0;4.5;0.935;0.0;19084
0.0;2.5;0.2393;0.0;8274
0.0;1;-0.5681;0.0;18497
0.0;2.5;0.2393;0.0;1772
0.0;3;-0.7485;0.0;1348
0.0;4;0.5681;0.0;1564
0.0;4.5;0.4647;0.0;0
0.0;1;-0.823;0.0;533
0.0;3;0.4647;0.0;0
0.0;3;-0.8855;0.0;1441
0.0;4;0.935;0.0;0
0.0;3;-0.5681;0.0;0
0.0;3;-0.7485;0.0;0
0.0;3;-0.7485;0.0;1637
0.0;4.5;0.4647;0.0;1878
0.0;3;-0.8855;0.0;600
0.0;4.5;-0.2393;0.0;9433
0.0;2.5;-0.935;0.0;1466
0.0;1;-0.7485;0.0;37534
0.0;1;0.4647;1.0;0
0.0;4;0.6631;0.0;5559
0.0;3;0.4647;1.0;0
0.0;5;0.7485;0.0;4149
0.0;4;0.9927;1.0;7960
0.0;4;0.4647;0.0;0
0.0;2.5;0.4647;0.0;16038
0.0;4.5;0.9709;0.0;6147
0.0;5;0.7485;0.0;0
0.0;5;0.6631;0.0;4344
0.0;4;0.2393;0.0;15007
0.0;4.5;0.2393;0.0;0
0.0;1;-0.1205;0.0;0
0.0;1;-0.823;0.0;463
0.0;5;0.2393;0.0;0
0.0;3;0.9709;0.0;11341
0.0;3;-0.1205;0.0;3406
0.0;3;-0.823;0.0;0
0.0;1;-0.823;1.0;102860
0.0;2.5;0.6631;1.0;61184
0.0;2.5;0.5681;0.0;0
0.0;5;0.5681;0.0;0
0.0;4.5;0.5681;0.0;11873
0.0;4;1.0;0.0;0
0.0;3;-0.9709;1.0;2384
0.0;4;0.8855;0.0;0
0.0;2.5;0.935;0.0;16111
0.0;4.5;0.3546;0.0;0
0.0;4.5;-0.2393;0.0;0
0.0;5;0.823;0.0;33712
0.0;4;0.5681;0.0;14421
0.0;3;-0.3546;0.0;1444
0.0;2.5;-0.5681;0.0;3370
0.0;4;0.8855;0.0;1729
0.0;5;0.8855;0.0;8917
0.0;4.5;0.9709;0.0;0
0.0;3;-0.7485;0.0;9296
0.0;3;-0.823;0.0;3745
0.0;1;-0.7485;0.0;7801
0.0;3;-0.1205;0.0;1125
0.0;4.5;-0.2393;0.0;0
0.0;1;-0.4647;0.0;2593
0.0;1;-0.8855;0.0;2806
0.0;4.5;0.7485;0.0;8970
0.0;3;-0.823;0.0;0
0.0;3;-0.4647;0.0;283
0.0;4;0.5681;0.0;0
0.0;3;0.5681;0.0;0
0.0;5;0.5681;0.0;0
0.0;3;-0.9709;0.0;1537
0.0;4;0.5681;0.0;2374
0.0;3;-0.5681;0.0;0
0.0;3;-0.823;0.0;0
0.0;4.5;0.6631;0.0;0
0.0;5;0.7485;0.0;6516
0.0;4;0.8855;0.0;6226
0.0;3;-0.9709;0.0;399
0.0;2.5;0.1205;0.0;2920
0.0;5;0.9709;0.0;0
0.0;1;-0.9709;0.0;1908
0.0;1;-0.5681;0.0;0
0.0;4;0.3546;0.0;3264
0.0;5;0.8855;0.0;0
0.0;1;-0.6631;0.0;14250
0.0;3;0.7485;0.0;5934
0.0;3;-0.9927;0.0;0
0.0;4.5;-0.6631;0.0;0
0.0;5;0.935;0.0;4255
0.0;5;0.4647;0.0;0
0.0;4.5;0.5681;0.0;91824
0.0;1;-0.9927;0.0;4350
0.0;1;-0.5681;0.0;5122
0.0;3;-0.9709;0.0;0
0.0;5;0.9709;0.0;18519
0.0;2.5;0.1205;0.0;5381
0.0;3;0.4647;0.0;0
0.0;2.5;-0.2393;0.0;2574
0.0;3;0.9709;0.0;8695
0.0;4.5;0.4647;0.0;0
0.0;2.5;0.6631;0.0;17688
0.0;4;0.4647;0.0;15718
0.0;3;-0.6631;0.0;0
0.0;2.5;-0.1205;0.0;6545
0.0;4;0.6631;0.0;2742
0.0;4;0.4647;0.0;6691
0.0;1;0.0;0.0;0
0.0;1;0.2393;0.0;0
0.0;3;-0.5681;0.0;0
0.0;5;0.7485;0.0;1933
0.0;4;0.9927;0.0;591
0.0;4.5;-0.7485;0.0;5727
0.0;4;0.3546;0.0;6570
0.0;3;-0.9927;0.0;0
0.0;5;0.823;0.0;25881
0.0;3;-0.4647;0.0;1571
0.0;4.5;0.0;0.0;37522
0.0;1;-0.5681;0.0;0
0.0;1;0.2393;0.0;0
0.0;1;-0.7485;0.0;8440
0.0;3;-0.9927;0.0;1690
0.0;3;-0.5681;1.0;14516
0.0;1;-0.1205;0.0;1762
0.0;5;0.823;0.0;3261
0.0;4;0.9709;0.0;2199
0.0;4.5;0.5681;0.0;0
0.0;3;-0.1205;0.0;0
0.0;2.5;-0.1205;0.0;3445
0.0;1;-0.935;0.0;0
0.0;3;0.1205;1.0;22845
0.0;3;0.6631;0.0;4006
0.0;5;0.4647;0.0;0
0.0;4.5;0.0;0.0;5636
0.0;3;-0.3546;0.0;2621
0.0;4;0.823;0.0;11648
0.0;2.5;0.3546;0.0;1459
0.0;3;0.4647;0.0;0
0.0;1;-0.5681;0.0;0
0.0;3;0.7485;0.0;16242
0.0;5;0.9709;0.0;0
0.0;3;-0.935;0.0;0
0.0;4;0.7485;0.0;0
0.0;1;-0.8855;0.0;0
0.0;3;-0.9709;0.0;1676
0.0;3;-1.0;1.0;0
0.0;3;-0.5681;0.0;5080
0.0;4.5;0.9709;0.0;4383
0.0;3;-0.9709;0.0;1241
0.0;4;0.8855;0.0;0
0.0;4.5;-0.3546;0.0;4434
0.0;4;0.0;0.0;26841
0.0;2.5;0.8855;0.0;7258
0.0;4;0.9927;0.0;0
0.0;4.5;0.0;0.0;685
0.0;3;-0.7485;0.0;3967
0.0;4;0.823;0.0;8183
0.0;3;0.8855;0.0;0
0.0;3;-0.935;1.0;0
0.0;1;-0.9709;0.0;943
0.0;2.5;0.2393;0.0;0
0.0;4;0.8855;0.0;0
0.0;4;0.9709;0.0;671
0.0;3;0.9709;0.0;4067
0.0;1;-0.9927;0.0;3783
0.0;4.5;0.5681;0.0;14481
0.0;3;-0.9927;0.0;0
0.0;1;-0.3546;0.0;0
0.0;3;0.4647;0.0;0
0.0;2.5;-0.7485;0.0;5567
0.0;4;0.6631;0.0;5957
0.0;3;0.1205;0.0;0
0.0;3;-0.9709;0.0;11892
0.0;1;0.0;0.0;9680
0.0;4.5;0.6631;0.0;0
0.0;1;-0.1205;0.0;0
0.0;3;-0.935;0.0;0
0.0;4.5;0.4647;0.0;0
0.0;4;0.823;0.0;8487
0.0;3;-0.6631;0.0;0
0.0;4;-0.6631;0.0;0
0.0;3;-1.0;0.0;769
0.0;3;-0.4647;0.0;0
0.0;3;-0.5681;1.0;7885
0.0;3;-0.6631;0.0;0
0.0;4;0.7485;0.0;0
0.0;1;-0.935;0.0;0
0.0;1;-0.7485;1.0;0
0.0;4;0.935;0.0;1105
0.0;2.5;-0.1205;0.0;0
0.0;3;-0.4647;1.0;13819
0.0;3;-0.823;0.0;0
0.0;1;-0.2393;0.0;1166
0.0;4.5;0.4647;0.0;3183
0.0;1;-0.935;1.0;0
0.0;3;-0.823;1.0;37337
0.0;5;0.935;0.0;0
0.0;3;-0.5681;0.0;6033
0.0;4;0.2393;0.0;0
0.0;4.5;0.1205;0.0;774
0.0;4.5;0.0;0.0;0
0.0;3;0.935;1.0;32820
0.0;3;-0.823;0.0;1150
0.0;4;0.9709;0.0;1541
0.0;2.5;-0.1205;0.0;0
0.0;3;-0.935;0.0;0
0.0;5;0.7485;0.0;1413
0.0;4;0.3546;0.0;0
0.0;1;-0.6631;0.0;0
0.0;3;0.0;0.0;5559
0.0;3;-0.935;0.0;2567
0.0;5;0.935;0.0;0
0.0;2.5;0.4647;0.0;0
0.0;2.5;0.6631;0.0;0
0.0;3;-0.9709;0.0;7703
0.0;1;-0.5681;0.0;7092
0.0;4.5;0.0;0.0;6751
0.0;5;1.0;0.0;5303
0.0;4;0.7485;0.0;0
0.0;4;0.0;0.0;0
0.0;1;-0.2393;1.0;16613
0.0;4.5;0.0;0.0;1745
0.0;3;-0.9709;0.0;0
0.0;5;0.8855;0.0;4297
0.0;4.5;0.9709;0.0;0
0.0;4;0.935;0.0;11581
0.0;5;0.6631;0.0;4768
0.0;1;-0.823;0.0;0
0.0;2.5;-0.3546;0.0;4594
0.0;3;-0.8855;0.0;6488
0.0;5;0.8855;0.0;65333
0.0;2.5;-0.2393;0.0;0
0.0;4;0.5681;0.0;0
0.0;4.5;0.3546;0.0;2470
0.0;5;0.6631;0.0;8751
0.0;4;0.9927;0.0;634
0.0;5;0.8855;0.0;37060
0.0;2.5;0.8855;0.0;33056
0.0;4;0.9709;0.0;0
0.0;1;-0.2393;0.0;26094
0.0;1;0.1205;0.0;4937
0.0;3;-0.823;0.0;0
0.0;3;0.0;0.0;1906
0.0;5;0.8855;0.0;1935
0.0;4;0.6631;0.0;8966
0.0;2.5;-0.4647;0.0;0
0.0;4;0.5681;0.0;0
0.0;4;0.9927;0.0;0
0.0;1;-0.935;0.0;0
0.0;5;0.8855;0.0;0
0.0;1;0.2393;0.0;13856
0.0;4.5;0.8855;0.0;0
0.0;4;0.9927;0.0;0
0.0;1;-0.8855;0.0;298
0.0;1;-0.1205;0.0;0
0.0;3;0.823;0.0;41559
0.0;5;0.8855;1.0;0
0.0;4;0.2393;0.0;0
0.0;3;-0.5681;0.0;1028
0.0;4;0.2393;0.0;4537
0.0;5;0.3546;0.0;0
0.0;2.5;0.8855;0.0;1056
0.0;4;0.935;1.0;0
0.0;2.5;0.0;1.0;0
0.0;4;0.5681;0.0;0
0.0;1;-0.823;1.0;0
0.0;4;0.0;0.0;9279
0.0;4.5;0.1205;1.0;3052
0.0;3;0.5681;0.0;0
0.0;3;-0.4647;0.0;0
0.0;1;-0.823;0.0;0
0.0;3;-0.4647;0.0;11461
0.0;2.5;-0.9709;0.0;0
0.0;1;-0.1205;0.0;4173
0.0;3;0.0;0.0;0
0.0;3;0.9927;0.0;0
0.0;5;0.823;0.0;1293
0.0;5;0.2393;0.0;0
0.0;4;0.935;0.0;0
0.0;3;0.823;0.0;0
0.0;4;0.8855;0.0;5154
0.0;3;-0.4647;0.0;0
0.0;3;-0.3546;1.0;0
0.0;3;-0.935;0.0;1763
0.0;3;-0.9927;0.0;0
0.0;4;0.823;0.0;0
0.0;4;0.7485;0.0;0
0.0;3;-0.9709;0.0;697
0.0;3;0.935;0.0;2442
0.0;4.5;0.7485;0.0;0
0.0;1;-0.4647;0.0;834
0.0;1;-0.9927;0.0;3729
0.0;3;0.7485;0.0;0
0.0;1;0.3546;0.0;16286
0.0;2.5;0.4647;0.0;10629
0.0;3;-0.823;0.0;378
0.0;4.5;-0.6631;0.0;0
0.0;4;0.935;0.0;15420
0.0;4.5;0.6631;0.0;0
0.0;3;-0.4647;0.0;0
0.0;4.5;0.5681;0.0;24527
0.0;3;-0.823;0.0;2035
0.0;3;-0.2393;0.0;9222
0.0;3;0.9709;0.0;15440
0.0;3;-0.5681;0.0;1468
0.0;1;-0.1205;0.0;0
0.0;4;0.7485;1.0;0
0.0;4;0.7485;1.0;0
0.0;4;-0.1205;0.0;0
0.0;3;0.4647;0.0;3177
0.0;1;0.4647;0.0;0
0.0;5;0.9709;0.0;0
0.0;4;0.1205;0.0;5413
0.0;3;0.2393;0.0;3186
0.0;3;-0.6631;0.0;6746
0.0;4.5;0.7485;0.0;0
0.0;4;0.8855;0.0;2013
0.0;4;0.1205;0.0;0
0.0;3;-0.6631;0.0;0
0.0;1;-0.7485;0.0;0
0.0;3;0.5681;0.0;7157
0.0;3;-0.4647;0.0;0
0.0;3;0.2393;0.0;2973
0.0;3;-0.9927;0.0;0
0.0;4;0.823;0.0;21117
0.0;3;0.1205;0.0;4826
0.0;4.5;0.3546;0.0;1121
0.0;3;-0.3546;0.0;2015
0.0;1;0.4647;0.0;0
0.0;4.5;-0.1205;0.0;0
0.0;3;0.935;0.0;0
0.0;5;0.8855;0.0;5859
0.0;1;-0.6631;0.0;0
0.0;3;-0.823;0.0;0
0.0;3;-0.4647;0.0;0
0.0;5;0.5681;0.0;0
0.0;4;0.823;0.0;0
0.0;4;0.9927;0.0;10284
0.0;1;0.2393;0.0;74807
0.0;5;0.935;0.0;0
0.0;1;-0.1205;0.0;5281
0.0;1;-0.3546;0.0;5607
0.0;2.5;0.0;0.0;0
0.0;3;-0.935;0.0;8393
0.0;1;-0.3546;0.0;24630
0.0;3;-0.9709;0.0;6444
0.0;4.5;-0.7485;0.0;0
0.0;2.5;0.3546;0.0;0
0.0;3;0.3546;0.0;2016
0.0;2.5;0.2393;0.0;6167
0.0;1;-0.8855;0.0;0
0.0;5;0.935;0.0;34404
0.0;5;0.8855;0.0;0
0.0;3;-0.823;0.0;10911
0.0;1;0.1205;0.0;5765
0.0;1;-0.2393;0.0;3707
0.0;4;0.7485;0.0;5571
0.0;2.5;-0.3546;0.0;3599
0.0;3;-0.9927;0.0;0
0.0;4.5;0.5681;0.0;820
0.0;1;-0.9927;0.0;951
0.0;4.5;-0.1205;0.0;6703
0.0;3;-0.9709;0.0;1251
0.0;2.5;0.9709;0.0;57286
0.0;4.5;0.823;0.0;7773
0.0;5;0.823;0.0;1276
0.0;2.5;-0.3546;0.0;1151
0.0;3;-0.9927;0.0;2391
0.0;3;-0.5681;1.0;2746
0.0;3;-0.3546;0.0;8014
0.0;4;0.823;0.0;692
0.0;4;0.4647;0.0;5374
0.0;5;0.823;0.0;2962
0.0;3;-0.935;0.0;0
0.0;3;0.0;0.0;3774
0.0;5;0.7485;0.0;4341
0.0;3;0.5681;0.0;2190
0.0;3;0.935;0.0;27837
0.0;3;-0.823;1.0;17899
0.0;1;0.3546;0.0;7652
0.0;3;0.1205;0.0;0
0.0;4.5;0.5681;0.0;1813
0.0;1;-0.3546;0.0;7545
0.0;4;0.4647;0.0;7576
0.0;4;0.9927;0.0;6663
0.0;1;0.4647;0.0;3783
0.0;5;0.9709;0.0;0
0.0;1;-0.1205;1.0;0
0.0;4;0.823;1.0;0
0.0;3;0.9927;1.0;0
0.0;4.5;0.0;0.0;33210
0.0;1;-0.7485;0.0;8375
0.0;5;0.8855;0.0;0
0.0;1;-0.2393;0.0;1668
0.0;4;0.0;0.0;14407
0.0;5;0.9927;0.0;26363
0.0;4;0.8855;0.0;0
0.0;5;0.3546;0.0;0
0.0;3;-0.4647;0.0;0
0.0;4;0.823;0.0;6587
0.0;1;-0.3546;0.0;0
0.0;3;-0.823;0.0;0
0.0;2.5;0.1205;0.0;2355
0.0;4.5;-0.4647;0.0;7422
